EmployeeID,Gender,Disability,Education
104356,M,0,Undergraduate
104357,M,0,High School
104358,F,0,High School
104359,F,0,Undergraduate
104360,M,0,Undergraduate
104361,M,0,Some College
104362,F,0,Some College
104363,F,0,High School
104364,M,0,Undergraduate
104365,F,0,Undergraduate
104366,M,0,Undergraduate
104367,M,0,High School
104368,F,0,Undergraduate
104369,M,0,Undergraduate
104370,F,1,Graduate
104371,F,0,Graduate
104372,M,0,Undergraduate
104373,M,0,High School
104374,M,0,Undergraduate
104375,F,0,High School
104376,M,0,Undergraduate
104377,M,0,Undergraduate
104378,M,0,Undergraduate
104379,M,0,Undergraduate
104380,M,0,Undergraduate
104381,M,0,Undergraduate
104382,M,0,Undergraduate
104383,M,0,Undergraduate
104384,M,0,Undergraduate
104385,M,0,High School
104386,F,0,Undergraduate
104387,M,0,High School
104388,M,0,Undergraduate
104389,F,0,Graduate
104390,F,0,Undergraduate
104391,F,0,High School
104392,F,0,High School
104393,M,0,High School
104394,M,0,Undergraduate
104395,F,0,Graduate
104396,F,0,Undergraduate
104397,M,0,Undergraduate
104398,F,0,Undergraduate
104399,M,0,High School
104400,F,0,Undergraduate
104401,F,0,Undergraduate
104402,M,0,High School
104403,F,0,Graduate
104404,M,0,Undergraduate
104405,M,0,Undergraduate
104406,F,0,Some College
104407,M,0,Undergraduate
104408,M,0,Undergraduate
104409,M,0,High School
104410,F,0,Undergraduate
104411,M,0,Undergraduate
104412,M,0,High School
104413,F,0,Undergraduate
104414,F,0,Undergraduate
104415,F,0,Undergraduate
104416,M,0,Undergraduate
104417,M,0,Graduate
104418,M,0,Undergraduate
104419,F,0,Graduate
104420,M,0,Undergraduate
104421,F,0,Graduate
104422,F,0,High School
104423,M,0,Undergraduate
104424,F,0,Undergraduate
104425,M,1,Graduate
104426,M,0,Undergraduate
104427,M,0,Undergraduate
104428,F,0,Undergraduate
104429,F,0,High School
104430,M,0,Graduate
104431,M,0,Undergraduate
104432,F,0,Undergraduate
104433,F,0,Some College
104434,F,0,High School
104435,M,0,Undergraduate
104436,F,0,Undergraduate
104437,M,0,Undergraduate
104438,M,0,Undergraduate
104439,F,0,Undergraduate
104440,M,0,Undergraduate
104441,M,0,Undergraduate
104442,M,0,Undergraduate
104443,M,0,High School
104444,M,0,PhD
104445,M,0,High School
104446,M,0,Undergraduate
104447,M,0,Undergraduate
104448,F,0,Undergraduate
104449,M,0,Undergraduate
104450,F,0,Undergraduate
104451,M,0,Undergraduate
104452,M,0,Some College
104453,F,0,Undergraduate
104454,M,0,Some College
104455,F,0,High School
104456,F,0,Undergraduate
104457,F,0,Undergraduate
104458,F,1,High School
104459,M,0,Graduate
104460,M,0,Undergraduate
104461,F,0,Graduate
104462,M,0,Undergraduate
104463,M,0,Undergraduate
104464,F,0,Undergraduate
104465,F,0,High School
104466,F,0,Undergraduate
104467,M,0,Undergraduate
104468,F,0,Undergraduate
104469,F,0,Undergraduate
104470,M,0,Undergraduate
104471,F,0,Graduate
104472,F,0,High School
104473,M,0,Undergraduate
104474,M,0,Undergraduate
104475,F,0,Undergraduate
104476,M,0,Undergraduate
104477,F,0,High School
104478,F,0,Undergraduate
104479,F,0,High School
104480,F,0,Undergraduate
104481,M,0,Undergraduate
104482,M,0,Some College
104483,M,0,Undergraduate
104484,M,0,Undergraduate
104485,M,0,Undergraduate
104486,F,0,Some College
104487,F,0,PhD
104488,F,0,Graduate
104489,M,0,Undergraduate
104490,M,0,Some College
104491,M,0,Undergraduate
104492,M,0,Undergraduate
104493,M,0,Undergraduate
104494,F,0,Undergraduate
104495,M,0,Undergraduate
104496,F,1,High School
104497,F,0,PhD
104498,M,0,High School
104499,M,0,Undergraduate
104500,M,0,Undergraduate
104501,F,0,Undergraduate
104502,F,0,Graduate
104503,M,0,Undergraduate
104504,M,0,Undergraduate
104505,F,0,High School
104506,F,0,Undergraduate
104507,F,0,Undergraduate
104508,M,1,Some College
104509,F,0,High School
104510,F,0,Graduate
104511,M,0,Undergraduate
104512,F,0,Undergraduate
104513,M,0,Undergraduate
104514,M,0,High School
104515,F,0,Graduate
104516,M,0,High School
104517,M,0,Undergraduate
104518,M,0,Undergraduate
104519,F,0,Undergraduate
104520,M,0,PhD
104521,F,0,High School
104522,M,0,Undergraduate
104523,F,0,Undergraduate
104524,M,0,Undergraduate
104525,F,0,Undergraduate
104526,M,0,Undergraduate
104527,M,0,Undergraduate
104528,M,0,Undergraduate
104529,M,0,Undergraduate
104530,F,0,Undergraduate
104531,M,0,Undergraduate
104532,M,0,Undergraduate
104533,M,0,Undergraduate
104534,M,0,Undergraduate
104535,M,0,Undergraduate
104536,F,0,Undergraduate
104537,M,0,Graduate
104538,M,0,Undergraduate
104539,F,0,Undergraduate
104540,F,1,Undergraduate
104541,M,0,Undergraduate
104542,M,0,Graduate
104543,F,0,Undergraduate
104544,F,0,Undergraduate
104545,M,0,Undergraduate
104546,F,0,Graduate
104547,F,0,Undergraduate
104548,F,0,Undergraduate
104549,F,0,Undergraduate
104550,F,0,Undergraduate
104551,M,0,Undergraduate
104552,M,0,Some College
104553,M,0,High School
104554,F,0,Undergraduate
104555,F,0,Undergraduate
104556,M,0,Undergraduate
104557,F,0,Undergraduate
104558,F,0,Undergraduate
104559,F,0,PhD
104560,F,0,Undergraduate
104561,F,0,Undergraduate
104562,F,0,Undergraduate
104563,F,0,Undergraduate
104564,M,0,Undergraduate
104565,M,0,Undergraduate
104566,M,0,Undergraduate
104567,M,0,Undergraduate
104568,F,0,Undergraduate
104569,F,0,Undergraduate
104570,M,0,Undergraduate
104571,F,0,Undergraduate
104572,M,0,Undergraduate
104573,M,0,Undergraduate
104574,F,0,Undergraduate
104575,M,0,Undergraduate
104576,M,0,Undergraduate
104577,M,0,Undergraduate
104578,F,0,Graduate
104579,M,0,PhD
104580,F,0,Graduate
104581,F,0,Undergraduate
104582,M,0,Undergraduate
104583,F,0,Undergraduate
104584,M,0,Some College
104585,M,0,Undergraduate
104586,M,0,Undergraduate
104587,M,0,PhD
104588,M,0,PhD
104589,M,0,Undergraduate
104590,M,0,Undergraduate
104591,M,0,Undergraduate
104592,F,0,Undergraduate
104593,F,0,Undergraduate
104594,M,0,Undergraduate
104595,M,0,Undergraduate
104596,M,0,Undergraduate
104597,M,0,Undergraduate
104598,F,0,Undergraduate
104599,F,0,Undergraduate
104600,M,0,Undergraduate
104601,F,0,Undergraduate
104602,M,0,Undergraduate
104603,M,1,Undergraduate
104604,F,0,Undergraduate
104605,F,0,Undergraduate
104606,M,0,Undergraduate
104607,M,1,Undergraduate
104608,M,0,Some College
104609,F,0,Undergraduate
104610,F,0,Undergraduate
104611,F,0,High School
104612,F,0,Some College
104613,F,0,Undergraduate
104614,M,0,Some College
104615,M,0,Undergraduate
104616,F,0,Undergraduate
104617,M,0,Undergraduate
104618,F,0,Undergraduate
104619,F,0,High School
104620,M,0,High School
104621,M,0,Undergraduate
104622,F,0,High School
104623,M,0,Undergraduate
104624,F,0,Undergraduate
104625,F,0,Some College
104626,M,0,Undergraduate
104627,M,0,Undergraduate
104628,F,0,Undergraduate
104629,M,0,Undergraduate
104630,M,0,Undergraduate
104631,F,0,High School
104632,F,0,Graduate
104633,F,0,PhD
104634,F,0,Some College
104635,M,0,Undergraduate
104636,F,0,Undergraduate
104637,M,0,Undergraduate
104638,F,0,Undergraduate
104639,F,0,Undergraduate
104640,F,0,Undergraduate
104641,M,0,Undergraduate
104642,F,0,Undergraduate
104643,M,0,Undergraduate
104644,M,0,Undergraduate
104645,F,1,Undergraduate
104646,F,0,Undergraduate
104647,M,0,Undergraduate
104648,M,0,Undergraduate
104649,F,0,Undergraduate
104650,F,0,Undergraduate
104651,F,0,Graduate
104652,M,0,Undergraduate
104653,M,0,Undergraduate
104654,M,0,Undergraduate
104655,F,0,Undergraduate
104656,M,0,Undergraduate
104657,F,0,High School
104658,M,0,Undergraduate
104659,F,0,Undergraduate
104660,F,0,Undergraduate
104661,F,0,Undergraduate
104662,F,0,Undergraduate
104663,M,1,Undergraduate
104664,M,0,Undergraduate
104665,M,0,Some College
104666,F,0,Undergraduate
104667,M,0,Undergraduate
104668,F,0,Undergraduate
104669,F,0,Undergraduate
104670,F,0,Undergraduate
104671,F,0,Undergraduate
104672,F,0,High School
104673,F,0,Undergraduate
104674,M,0,Graduate
104675,M,0,Undergraduate
104676,F,0,Undergraduate
104677,M,0,Undergraduate
104678,F,0,Undergraduate
104679,M,0,Undergraduate
104680,M,0,Undergraduate
104681,M,0,Graduate
104682,M,0,Undergraduate
104683,M,0,Undergraduate
104684,F,0,Undergraduate
104685,F,0,Undergraduate
104686,F,0,Undergraduate
104687,M,0,PhD
104688,M,0,Undergraduate
104689,M,0,Undergraduate
104690,M,0,Graduate
104691,F,0,Undergraduate
104692,M,0,Undergraduate
104693,M,0,Undergraduate
104694,M,0,Undergraduate
104695,M,0,Undergraduate
104696,M,0,Some College
104697,F,0,Undergraduate
104698,M,0,Undergraduate
104699,M,1,PhD
104700,M,0,Undergraduate
104701,M,0,Undergraduate
104702,F,0,Undergraduate
104703,M,0,Undergraduate
104704,F,0,Undergraduate
104705,M,0,Undergraduate
104706,M,0,Undergraduate
104707,M,0,Undergraduate
104708,M,0,Undergraduate
104709,F,0,Graduate
104710,F,0,High School
104711,M,0,Undergraduate
104712,F,0,Undergraduate
104713,F,0,Some College
104714,F,0,Undergraduate
104715,M,0,Undergraduate
104716,F,0,Undergraduate
104717,F,1,Undergraduate
104718,F,0,Graduate
104719,M,0,PhD
104720,M,0,Undergraduate
104721,F,0,Undergraduate
104722,F,0,Undergraduate
104723,M,0,High School
104724,M,0,Some College
104725,M,0,Undergraduate
104726,M,0,Undergraduate
104727,M,0,Undergraduate
104728,F,0,Undergraduate
104729,M,0,Undergraduate
104730,M,0,Undergraduate
104731,F,0,Undergraduate
104732,F,0,Undergraduate
104733,F,0,Undergraduate
104734,F,0,Undergraduate
104735,M,0,Undergraduate
104736,F,0,Undergraduate
104737,F,0,Undergraduate
104738,M,0,Undergraduate
104739,F,0,Undergraduate
104740,M,0,High School
104741,F,0,Undergraduate
104742,M,0,Undergraduate
104743,F,0,Undergraduate
104744,F,0,Undergraduate
104745,F,0,Undergraduate
104746,M,0,Undergraduate
104747,F,0,PhD
104748,F,1,Undergraduate
104749,F,0,Undergraduate
104750,M,0,Undergraduate
104751,F,0,Undergraduate
104752,F,0,Undergraduate
104753,M,0,Undergraduate
104754,F,0,Undergraduate
104755,M,0,Undergraduate
104756,F,0,Undergraduate
104757,F,0,Undergraduate
104758,F,0,Undergraduate
104759,M,0,Graduate
104760,M,0,Undergraduate
104761,F,0,Undergraduate
104762,M,0,Undergraduate
104763,M,0,Undergraduate
104764,M,0,Undergraduate
104765,F,0,Some College
104766,M,0,Undergraduate
104767,M,0,Undergraduate
104768,M,0,Undergraduate
104769,F,0,Undergraduate
104770,F,0,Undergraduate
104771,F,0,PhD
104772,F,0,Graduate
104773,F,0,Graduate
104774,F,0,Undergraduate
104775,M,0,Graduate
104776,F,0,High School
104777,F,0,Undergraduate
104778,F,0,Undergraduate
104779,M,0,High School
104780,M,0,PhD
104781,F,1,Some College
104782,F,0,Undergraduate
104783,M,0,Undergraduate
104784,F,0,Undergraduate
104785,F,0,Undergraduate
104786,M,0,Undergraduate
104787,M,0,Undergraduate
104788,M,0,Undergraduate
104789,M,0,Some College
104790,M,0,Undergraduate
104791,M,0,Undergraduate
104792,M,0,Undergraduate
104793,F,0,Undergraduate
104794,F,0,Undergraduate
104795,M,0,Undergraduate
104796,M,0,Undergraduate
104797,F,0,Graduate
104798,M,0,Undergraduate
104799,F,0,Undergraduate
104800,F,0,Undergraduate
104801,M,0,Undergraduate
104802,M,0,Undergraduate
104803,F,0,Graduate
104804,F,0,Undergraduate
104805,F,0,Undergraduate
104806,M,1,Undergraduate
104807,M,0,Graduate
104808,M,0,Undergraduate
104809,M,0,Undergraduate
104810,M,0,Undergraduate
104811,F,0,Undergraduate
104812,M,0,Undergraduate
104813,F,1,Graduate
104814,F,0,PhD
104815,M,0,Undergraduate
104816,F,1,Undergraduate
104817,F,1,Undergraduate
104818,F,0,High School
104819,F,0,Undergraduate
104820,F,0,Undergraduate
104821,M,0,Undergraduate
104822,F,0,Undergraduate
104823,M,0,Undergraduate
104824,M,0,Undergraduate
104825,F,0,Undergraduate
104826,F,0,Undergraduate
104827,M,0,Undergraduate
104828,F,0,Undergraduate
104829,M,0,Undergraduate
104830,M,0,Undergraduate
104831,F,0,Undergraduate
104832,M,0,Undergraduate
104833,M,0,Undergraduate
104834,F,0,Graduate
104835,M,0,Undergraduate
104836,M,0,Undergraduate
104837,M,1,Undergraduate
104838,F,0,Undergraduate
104839,F,0,Undergraduate
104840,F,0,Undergraduate
104841,M,0,Undergraduate
104842,M,0,Undergraduate
104843,M,0,Undergraduate
104844,M,0,Undergraduate
104845,M,0,Undergraduate
104846,F,0,Undergraduate
104847,F,0,High School
104848,F,0,Undergraduate
104849,M,0,Undergraduate
104850,F,0,Undergraduate
104851,M,0,Undergraduate
104852,M,0,Undergraduate
104853,M,0,Undergraduate
104854,M,0,Undergraduate
104855,F,0,Undergraduate
104856,F,0,Undergraduate
104857,F,0,Undergraduate
104858,F,0,Some College
104859,M,0,Undergraduate
104860,F,0,PhD
104861,F,0,Undergraduate
104862,F,0,Undergraduate
104863,M,0,Undergraduate
104864,M,0,Graduate
104865,M,0,Undergraduate
104866,M,0,Undergraduate
104867,F,0,Undergraduate
104868,F,0,Undergraduate
104869,M,0,Undergraduate
104870,M,0,Undergraduate
104871,F,0,Undergraduate
104872,M,1,Undergraduate
104873,F,0,Undergraduate
104874,M,0,Graduate
104875,F,0,Undergraduate
104876,M,0,Some College
104877,F,0,Undergraduate
104878,M,0,Undergraduate
104879,M,0,Undergraduate
104880,M,0,Undergraduate
104881,F,0,Undergraduate
104882,M,0,Undergraduate
104883,M,0,Undergraduate
104884,M,0,Undergraduate
104885,M,0,Undergraduate
104886,M,0,Undergraduate
104887,M,0,Undergraduate
104888,F,0,Some College
104889,M,0,Undergraduate
104890,F,0,PhD
104891,F,0,Undergraduate
104892,F,0,Undergraduate
104893,M,0,Undergraduate
104894,F,1,Graduate
104895,M,0,Undergraduate
104896,F,0,Undergraduate
104897,F,0,Undergraduate
104898,M,0,Undergraduate
104899,M,0,Undergraduate
104900,F,0,PhD
104901,F,0,Graduate
104902,F,0,Undergraduate
104903,F,0,Undergraduate
104904,M,0,Undergraduate
104905,M,0,PhD
104906,F,0,Undergraduate
104907,M,1,Undergraduate
104908,M,0,Undergraduate
104909,F,0,Graduate
104910,M,1,High School
104911,F,1,Undergraduate
104912,F,0,Undergraduate
104913,F,0,Undergraduate
104914,M,0,Undergraduate
104915,F,0,Undergraduate
104916,M,0,Undergraduate
104917,M,0,Undergraduate
104918,F,0,Undergraduate
104919,F,0,Undergraduate
104920,F,0,Undergraduate
104921,M,0,Undergraduate
104922,M,0,Undergraduate
104923,M,0,Some College
104924,F,1,Some College
104925,M,0,Undergraduate
104926,M,0,Undergraduate
104927,F,0,Undergraduate
104928,F,0,Undergraduate
104929,F,1,Graduate
104930,M,0,Undergraduate
104931,M,0,Undergraduate
104932,F,0,Undergraduate
104933,F,0,Some College
104934,F,0,Undergraduate
104935,F,0,Undergraduate
104936,M,0,Undergraduate
104937,M,0,Some College
104938,M,0,Undergraduate
104939,M,0,Undergraduate
104940,M,0,Graduate
104941,F,0,Some College
104942,M,0,Undergraduate
104943,M,0,Undergraduate
104944,F,0,Graduate
104945,F,0,Undergraduate
104946,F,0,High School
104947,F,0,Undergraduate
104948,F,0,Undergraduate
104949,M,0,Undergraduate
104950,M,0,Undergraduate
104951,M,1,Undergraduate
104952,F,0,Graduate
104953,F,0,Undergraduate
104954,M,1,PhD
104955,M,0,Undergraduate
104956,F,0,Undergraduate
104957,M,0,Undergraduate
104958,F,0,Undergraduate
104959,F,0,Undergraduate
104960,F,0,Undergraduate
104961,F,0,Undergraduate
104962,M,0,Undergraduate
104963,F,0,Graduate
104964,M,0,Undergraduate
104965,F,0,Undergraduate
104966,M,0,Undergraduate
104967,M,0,Undergraduate
104968,F,0,Some College
