id,EmployeeID,department_id,level_id,Job_Profile,Compensation,Bonus_%
2658,100435,d005,KSETO3,JP_1038,"110,000.00",0.15
4659,100436,d003,FFK1HB,JP_1026,"250,000.00",0.3
1487,100437,d001,KSETO3,JP_1002,"65,000.00",0.15
4330,100438,d004,6O0MT2,JP_1035,"75,000.00",0.1
1776,100439,d002,9OLSAT,JP_1018,,0.15
2041,100440,d004,9OLSAT,JP_1034,"95,000.00",0.15
793,100441,d002,KSETO3,JP_1016,"70,000.00",0.15
2659,100442,d005,KSETO3,JP_1038,"110,000.00",0.15
3984,100443,d005,9OLSAT,JP_1040,"140,000.00",0.15
2309,100444,d003,KSETO3,JP_1024,"85,000.00",0.15
1656,100445,d001,KSETO3,JP_1004,"70,000.00",0.15
2356,100446,d005,KSETO3,JP_1037,"80,000.00",0.15
2042,100447,d004,9OLSAT,JP_1034,"95,000.00",0.15
1528,100448,d004,ZO9DQZ,JP_1032,"120,000.00",0.2
377,100449,d004,KSETO3,JP_1029,"85,000.00",0.15
40,100450,d003,KSETO3,JP_1022,"75,000.00",0.15
1529,100451,d004,ZO9DQZ,JP_1032,"120,000.00",0.2
109,100452,d002,KSETO3,JP_1015,"55,000.00",0.15
794,100453,d002,KSETO3,JP_1016,"70,000.00",0.15
2660,100454,d005,KSETO3,JP_1038,"110,000.00",0.15
4578,100455,d003,6O0MT2,JP_1025,"120,000.00",0.1
3985,100456,d005,9OLSAT,JP_1040,"140,000.00",0.15
2661,100457,d005,KSETO3,JP_1038,"110,000.00",0.15
2357,100458,d005,KSETO3,JP_1037,"80,000.00",0.15
110,100459,d002,KSETO3,JP_1015,"55,000.00",0.15
2662,100460,d005,KSETO3,JP_1038,"110,000.00",0.15
3986,100461,d005,9OLSAT,JP_1040,"140,000.00",0.15
3987,100462,d005,9OLSAT,JP_1040,"140,000.00",0.15
111,100463,d002,KSETO3,JP_1015,"55,000.00",0.15
112,100464,d002,KSETO3,JP_1015,"55,000.00",0.15
378,100465,d004,KSETO3,JP_1029,"85,000.00",0.15
2663,100466,d005,KSETO3,JP_1038,"110,000.00",0.15
3701,100467,d005,2Q35MD,JP_1039,"200,000.00",0.2
2664,100468,d005,KSETO3,JP_1038,"110,000.00",0.15
4579,100469,d003,6O0MT2,JP_1025,"120,000.00",0.1
2495,100470,d002,KSETO3,JP_1020,"80,000.00",0.15
2496,100471,d002,KSETO3,JP_1020,"80,000.00",0.15
2358,100472,d005,KSETO3,JP_1037,"80,000.00",0.15
2665,100473,d005,KSETO3,JP_1038,"110,000.00",0.15
2666,100474,d005,KSETO3,JP_1038,"110,000.00",0.15
3702,100475,d005,2Q35MD,JP_1039,"200,000.00",0.2
795,100476,d002,KSETO3,JP_1016,"70,000.00",0.15
379,100477,d004,KSETO3,JP_1029,"85,000.00",0.15
2359,100478,d005,KSETO3,JP_1037,"80,000.00",0.15
3988,100479,d005,9OLSAT,JP_1040,"140,000.00",0.15
380,100480,d004,KSETO3,JP_1029,"85,000.00",0.15
3989,100481,d005,9OLSAT,JP_1040,"140,000.00",0.15
3990,100482,d005,9OLSAT,JP_1040,"140,000.00",0.15
3991,100483,d005,9OLSAT,JP_1040,"140,000.00",0.15
4580,100484,d003,6O0MT2,JP_1025,"120,000.00",0.1
796,100485,d002,KSETO3,JP_1016,"70,000.00",0.15
4331,100486,d004,6O0MT2,JP_1035,"75,000.00",0.1
3577,100487,d001,KSETO3,JP_1008,"55,000.00",0.15
797,100488,d002,KSETO3,JP_1016,"70,000.00",0.15
2189,100489,d003,KSETO3,JP_1023,"70,000.00",0.15
2667,100490,d005,KSETO3,JP_1038,"110,000.00",0.15
1354,100491,d004,2Q35MD,JP_1030,"175,000.00",0.2
381,100492,d004,KSETO3,JP_1029,"85,000.00",0.15
3992,100493,d005,9OLSAT,JP_1040,"140,000.00",0.15
113,100494,d002,KSETO3,JP_1015,"55,000.00",0.15
4332,100495,d004,6O0MT2,JP_1035,"75,000.00",0.1
3703,100496,d005,2Q35MD,JP_1039,"200,000.00",0.2
3993,100497,d005,9OLSAT,JP_1040,"140,000.00",0.15
114,100498,d002,KSETO3,JP_1015,"55,000.00",0.15
1932,100499,d002,ZO9DQZ,JP_1019,"85,000.00",0.2
798,100500,d002,KSETO3,JP_1016,"70,000.00",0.15
4802,100501,d003,ZO9DQZ,JP_1027,"130,000.00",0.2
2668,100502,d005,KSETO3,JP_1038,"110,000.00",0.15
2669,100503,d005,KSETO3,JP_1038,"110,000.00",0.15
3994,100504,d005,9OLSAT,JP_1040,"140,000.00",0.15
2670,100505,d005,KSETO3,JP_1038,"110,000.00",0.15
115,100506,d002,KSETO3,JP_1015,"55,000.00",0.15
1411,100507,d004,ZO9DQZ,JP_1031,"140,000.00",0.2
799,100508,d002,KSETO3,JP_1016,"70,000.00",0.15
2043,100509,d004,9OLSAT,JP_1034,"95,000.00",0.15
3704,100510,d005,2Q35MD,JP_1039,"200,000.00",0.2
2671,100511,d005,KSETO3,JP_1038,"110,000.00",0.15
1530,100512,d004,ZO9DQZ,JP_1032,"120,000.00",0.2
800,100513,d002,KSETO3,JP_1016,"70,000.00",0.15
2086,100514,d001,KSETO3,JP_1006,"50,000.00",0.15
3705,100515,d005,2Q35MD,JP_1039,"200,000.00",0.2
2672,100516,d005,KSETO3,JP_1038,"110,000.00",0.15
3995,100517,d005,9OLSAT,JP_1040,"140,000.00",0.15
2673,100518,d005,KSETO3,JP_1038,"110,000.00",0.15
2674,100519,d005,KSETO3,JP_1038,"110,000.00",0.15
1531,100520,d004,ZO9DQZ,JP_1032,"120,000.00",0.2
4803,100521,d003,ZO9DQZ,JP_1027,"130,000.00",0.2
41,100522,d003,KSETO3,JP_1022,"75,000.00",0.15
2675,100523,d005,KSETO3,JP_1038,"110,000.00",0.15
3706,100524,d005,2Q35MD,JP_1039,"200,000.00",0.2
3707,100525,d005,2Q35MD,JP_1039,"200,000.00",0.2
2676,100526,d005,KSETO3,JP_1038,"110,000.00",0.15
2677,100527,d005,KSETO3,JP_1038,"110,000.00",0.15
1777,100528,d002,9OLSAT,JP_1018,,0.15
1355,100529,d004,2Q35MD,JP_1030,"175,000.00",0.2
801,100530,d002,KSETO3,JP_1016,"70,000.00",0.15
1933,100531,d002,ZO9DQZ,JP_1019,"85,000.00",0.2
382,100532,d004,KSETO3,JP_1029,"85,000.00",0.15
2678,100533,d005,KSETO3,JP_1038,"110,000.00",0.15
3996,100534,d005,9OLSAT,JP_1040,"140,000.00",0.15
802,100535,d002,KSETO3,JP_1016,"70,000.00",0.15
1412,100536,d004,ZO9DQZ,JP_1031,"140,000.00",0.2
5,100537,d001,ZO9DQZ,JP_1001,,0.2
383,100538,d004,KSETO3,JP_1029,"85,000.00",0.15
4333,100539,d004,6O0MT2,JP_1035,"75,000.00",0.1
116,100540,d002,KSETO3,JP_1015,"55,000.00",0.15
4508,100541,d005,FFK1HB,JP_1041,"325,000.00",0.3
117,100542,d002,KSETO3,JP_1015,"55,000.00",0.15
4334,100543,d004,6O0MT2,JP_1035,"75,000.00",0.1
803,100544,d002,KSETO3,JP_1016,"70,000.00",0.15
1778,100545,d002,9OLSAT,JP_1018,,0.15
118,100546,d002,KSETO3,JP_1015,"55,000.00",0.15
3997,100547,d005,9OLSAT,JP_1040,"140,000.00",0.15
2679,100548,d005,KSETO3,JP_1038,"110,000.00",0.15
3998,100549,d005,9OLSAT,JP_1040,"140,000.00",0.15
804,100550,d002,KSETO3,JP_1016,"70,000.00",0.15
4581,100551,d003,6O0MT2,JP_1025,"120,000.00",0.1
3578,100552,d001,KSETO3,JP_1008,"55,000.00",0.15
1413,100553,d004,ZO9DQZ,JP_1031,"140,000.00",0.2
4582,100554,d003,6O0MT2,JP_1025,"120,000.00",0.1
805,100555,d002,KSETO3,JP_1016,"70,000.00",0.15
1698,100556,d001,KSETO3,JP_1005,"50,000.00",0.15
119,100557,d002,KSETO3,JP_1015,"55,000.00",0.15
384,100558,d004,KSETO3,JP_1029,"85,000.00",0.15
2190,100559,d003,KSETO3,JP_1023,"70,000.00",0.15
2191,100560,d003,KSETO3,JP_1023,"70,000.00",0.15
385,100561,d004,KSETO3,JP_1029,"85,000.00",0.15
3708,100562,d005,2Q35MD,JP_1039,"200,000.00",0.2
3709,100563,d005,2Q35MD,JP_1039,"200,000.00",0.2
3710,100564,d005,2Q35MD,JP_1039,"200,000.00",0.2
2680,100565,d005,KSETO3,JP_1038,"110,000.00",0.15
2681,100566,d005,KSETO3,JP_1038,"110,000.00",0.15
2682,100567,d005,KSETO3,JP_1038,"110,000.00",0.15
806,100568,d002,KSETO3,JP_1016,"70,000.00",0.15
1779,100569,d002,9OLSAT,JP_1018,,0.15
4335,100570,d004,6O0MT2,JP_1035,"75,000.00",0.1
2360,100571,d005,KSETO3,JP_1037,"80,000.00",0.15
4509,100572,d005,FFK1HB,JP_1041,"325,000.00",0.3
2361,100573,d005,KSETO3,JP_1037,"80,000.00",0.15
2362,100574,d005,KSETO3,JP_1037,"80,000.00",0.15
4888,100575,d003,2Q35MD,JP_1028,"190,000.00",0.2
42,100576,d003,KSETO3,JP_1022,"75,000.00",0.15
2087,100577,d001,KSETO3,JP_1006,"50,000.00",0.15
386,100578,d004,KSETO3,JP_1029,"85,000.00",0.15
4804,100579,d003,ZO9DQZ,JP_1027,"130,000.00",0.2
2363,100580,d005,KSETO3,JP_1037,"80,000.00",0.15
387,100581,d004,KSETO3,JP_1029,"85,000.00",0.15
3999,100582,d005,9OLSAT,JP_1040,"140,000.00",0.15
2683,100583,d005,KSETO3,JP_1038,"110,000.00",0.15
2684,100584,d005,KSETO3,JP_1038,"110,000.00",0.15
4000,100585,d005,9OLSAT,JP_1040,"140,000.00",0.15
4001,100586,d005,9OLSAT,JP_1040,"140,000.00",0.15
4683,100587,d001,ZO9DQZ,JP_1011,"120,000.00",0.15
807,100588,d002,KSETO3,JP_1016,"70,000.00",0.15
388,100589,d004,KSETO3,JP_1029,"85,000.00",0.15
389,100590,d004,KSETO3,JP_1029,"85,000.00",0.15
4002,100591,d005,9OLSAT,JP_1040,"140,000.00",0.15
4003,100592,d005,9OLSAT,JP_1040,"140,000.00",0.15
4738,100593,d002,2Q35MD,JP_1021,"160,000.00",0.2
390,100594,d004,KSETO3,JP_1029,"85,000.00",0.15
2364,100595,d005,KSETO3,JP_1037,"80,000.00",0.15
4448,100596,d001,KSETO3,JP_1009,"85,000.00",0.15
2685,100597,d005,KSETO3,JP_1038,"110,000.00",0.15
808,100598,d002,KSETO3,JP_1016,"70,000.00",0.15
2686,100599,d005,KSETO3,JP_1038,"110,000.00",0.15
2687,100600,d005,KSETO3,JP_1038,"110,000.00",0.15
2688,100601,d005,KSETO3,JP_1038,"110,000.00",0.15
2689,100602,d005,KSETO3,JP_1038,"110,000.00",0.15
2690,100603,d005,KSETO3,JP_1038,"110,000.00",0.15
2691,100604,d005,KSETO3,JP_1038,"110,000.00",0.15
1934,100605,d002,ZO9DQZ,JP_1019,"85,000.00",0.2
3579,100606,d001,KSETO3,JP_1008,"55,000.00",0.15
809,100607,d002,KSETO3,JP_1016,"70,000.00",0.15
810,100608,d002,KSETO3,JP_1016,"70,000.00",0.15
2692,100609,d005,KSETO3,JP_1038,"110,000.00",0.15
2693,100610,d005,KSETO3,JP_1038,"110,000.00",0.15
4004,100611,d005,9OLSAT,JP_1040,"140,000.00",0.15
2310,100612,d003,KSETO3,JP_1024,"85,000.00",0.15
3580,100613,d001,KSETO3,JP_1008,"55,000.00",0.15
2694,100614,d005,KSETO3,JP_1038,"110,000.00",0.15
2695,100615,d005,KSETO3,JP_1038,"110,000.00",0.15
4005,100616,d005,9OLSAT,JP_1040,"140,000.00",0.15
2696,100617,d005,KSETO3,JP_1038,"110,000.00",0.15
2697,100618,d005,KSETO3,JP_1038,"110,000.00",0.15
811,100619,d002,KSETO3,JP_1016,"70,000.00",0.15
812,100620,d002,KSETO3,JP_1016,"70,000.00",0.15
391,100621,d004,KSETO3,JP_1029,"85,000.00",0.15
4006,100622,d005,9OLSAT,JP_1040,"140,000.00",0.15
2698,100623,d005,KSETO3,JP_1038,"110,000.00",0.15
2699,100624,d005,KSETO3,JP_1038,"110,000.00",0.15
2700,100625,d005,KSETO3,JP_1038,"110,000.00",0.15
4007,100626,d005,9OLSAT,JP_1040,"140,000.00",0.15
2701,100627,d005,KSETO3,JP_1038,"110,000.00",0.15
2702,100628,d005,KSETO3,JP_1038,"110,000.00",0.15
3711,100629,d005,2Q35MD,JP_1039,"200,000.00",0.2
2703,100630,d005,KSETO3,JP_1038,"110,000.00",0.15
2704,100631,d005,KSETO3,JP_1038,"110,000.00",0.15
2705,100632,d005,KSETO3,JP_1038,"110,000.00",0.15
4008,100633,d005,9OLSAT,JP_1040,"140,000.00",0.15
2706,100634,d005,KSETO3,JP_1038,"110,000.00",0.15
813,100635,d002,KSETO3,JP_1016,"70,000.00",0.15
814,100636,d002,KSETO3,JP_1016,"70,000.00",0.15
2707,100637,d005,KSETO3,JP_1038,"110,000.00",0.15
2708,100638,d005,KSETO3,JP_1038,"110,000.00",0.15
2709,100639,d005,KSETO3,JP_1038,"110,000.00",0.15
2710,100640,d005,KSETO3,JP_1038,"110,000.00",0.15
3712,100641,d005,2Q35MD,JP_1039,"200,000.00",0.2
392,100642,d004,KSETO3,JP_1029,"85,000.00",0.15
1356,100643,d004,2Q35MD,JP_1030,"175,000.00",0.2
4472,100644,d001,KSETO3,JP_1010,"70,000.00",0.15
393,100645,d004,KSETO3,JP_1029,"85,000.00",0.15
2711,100646,d005,KSETO3,JP_1038,"110,000.00",0.15
2712,100647,d005,KSETO3,JP_1038,"110,000.00",0.15
4889,100648,d003,2Q35MD,JP_1028,"190,000.00",0.2
120,100649,d002,KSETO3,JP_1015,"55,000.00",0.15
2713,100650,d005,KSETO3,JP_1038,"110,000.00",0.15
2714,100651,d005,KSETO3,JP_1038,"110,000.00",0.15
394,100652,d004,KSETO3,JP_1029,"85,000.00",0.15
1657,100653,d001,KSETO3,JP_1004,"70,000.00",0.15
815,100654,d002,KSETO3,JP_1016,"70,000.00",0.15
4009,100655,d005,9OLSAT,JP_1040,"140,000.00",0.15
3713,100656,d005,2Q35MD,JP_1039,"200,000.00",0.2
4010,100657,d005,9OLSAT,JP_1040,"140,000.00",0.15
4890,100658,d003,2Q35MD,JP_1028,"190,000.00",0.2
2715,100659,d005,KSETO3,JP_1038,"110,000.00",0.15
395,100660,d004,KSETO3,JP_1029,"85,000.00",0.15
1658,100661,d001,KSETO3,JP_1004,"70,000.00",0.15
2088,100662,d001,KSETO3,JP_1006,"50,000.00",0.15
396,100663,d004,KSETO3,JP_1029,"85,000.00",0.15
3714,100664,d005,2Q35MD,JP_1039,"200,000.00",0.2
121,100665,d002,KSETO3,JP_1015,"55,000.00",0.15
2497,100666,d002,KSETO3,JP_1020,"80,000.00",0.15
4011,100667,d005,9OLSAT,JP_1040,"140,000.00",0.15
4012,100668,d005,9OLSAT,JP_1040,"140,000.00",0.15
1659,100669,d001,KSETO3,JP_1004,"70,000.00",0.15
4583,100670,d003,6O0MT2,JP_1025,"120,000.00",0.1
2716,100671,d005,KSETO3,JP_1038,"110,000.00",0.15
4510,100672,d005,FFK1HB,JP_1041,"325,000.00",0.3
2365,100673,d005,KSETO3,JP_1037,"80,000.00",0.15
122,100674,d002,KSETO3,JP_1015,"55,000.00",0.15
2089,100675,d001,KSETO3,JP_1006,"50,000.00",0.15
2717,100676,d005,KSETO3,JP_1038,"110,000.00",0.15
2718,100677,d005,KSETO3,JP_1038,"110,000.00",0.15
2192,100678,d003,KSETO3,JP_1023,"70,000.00",0.15
2719,100679,d005,KSETO3,JP_1038,"110,000.00",0.15
2720,100680,d005,KSETO3,JP_1038,"110,000.00",0.15
4584,100681,d003,6O0MT2,JP_1025,"120,000.00",0.1
4013,100682,d005,9OLSAT,JP_1040,"140,000.00",0.15
1780,100683,d002,9OLSAT,JP_1018,,0.15
816,100684,d002,KSETO3,JP_1016,"70,000.00",0.15
3581,100685,d001,KSETO3,JP_1008,"55,000.00",0.15
3582,100686,d001,KSETO3,JP_1008,"55,000.00",0.15
2721,100687,d005,KSETO3,JP_1038,"110,000.00",0.15
2366,100688,d005,KSETO3,JP_1037,"80,000.00",0.15
6,100689,d001,ZO9DQZ,JP_1001,,0.2
817,100690,d002,KSETO3,JP_1016,"70,000.00",0.15
4805,100691,d003,ZO9DQZ,JP_1027,"130,000.00",0.2
397,100692,d004,KSETO3,JP_1029,"85,000.00",0.15
1532,100693,d004,ZO9DQZ,JP_1032,"120,000.00",0.2
4014,100694,d005,9OLSAT,JP_1040,"140,000.00",0.15
3715,100695,d005,2Q35MD,JP_1039,"200,000.00",0.2
4806,100696,d003,ZO9DQZ,JP_1027,"130,000.00",0.2
123,100697,d002,KSETO3,JP_1015,"55,000.00",0.15
4739,100698,d002,2Q35MD,JP_1021,"160,000.00",0.2
4015,100699,d005,9OLSAT,JP_1040,"140,000.00",0.15
2722,100700,d005,KSETO3,JP_1038,"110,000.00",0.15
4016,100701,d005,9OLSAT,JP_1040,"140,000.00",0.15
4017,100702,d005,9OLSAT,JP_1040,"140,000.00",0.15
2723,100703,d005,KSETO3,JP_1038,"110,000.00",0.15
2724,100704,d005,KSETO3,JP_1038,"110,000.00",0.15
2725,100705,d005,KSETO3,JP_1038,"110,000.00",0.15
398,100706,d004,KSETO3,JP_1029,"85,000.00",0.15
1533,100707,d004,ZO9DQZ,JP_1032,"120,000.00",0.2
124,100708,d002,KSETO3,JP_1015,"55,000.00",0.15
43,100709,d003,KSETO3,JP_1022,"75,000.00",0.15
4018,100710,d005,9OLSAT,JP_1040,"140,000.00",0.15
4511,100711,d005,FFK1HB,JP_1041,"325,000.00",0.3
2726,100712,d005,KSETO3,JP_1038,"110,000.00",0.15
2727,100713,d005,KSETO3,JP_1038,"110,000.00",0.15
818,100714,d002,KSETO3,JP_1016,"70,000.00",0.15
2193,100715,d003,KSETO3,JP_1023,"70,000.00",0.15
399,100716,d004,KSETO3,JP_1029,"85,000.00",0.15
4019,100717,d005,9OLSAT,JP_1040,"140,000.00",0.15
4020,100718,d005,9OLSAT,JP_1040,"140,000.00",0.15
2728,100719,d005,KSETO3,JP_1038,"110,000.00",0.15
2044,100720,d004,9OLSAT,JP_1034,"95,000.00",0.15
1534,100721,d004,ZO9DQZ,JP_1032,"120,000.00",0.2
819,100722,d002,KSETO3,JP_1016,"70,000.00",0.15
820,100723,d002,KSETO3,JP_1016,"70,000.00",0.15
2729,100724,d005,KSETO3,JP_1038,"110,000.00",0.15
2730,100725,d005,KSETO3,JP_1038,"110,000.00",0.15
3716,100726,d005,2Q35MD,JP_1039,"200,000.00",0.2
2731,100727,d005,KSETO3,JP_1038,"110,000.00",0.15
1535,100728,d004,ZO9DQZ,JP_1032,"120,000.00",0.2
821,100729,d002,KSETO3,JP_1016,"70,000.00",0.15
822,100730,d002,KSETO3,JP_1016,"70,000.00",0.15
2732,100731,d005,KSETO3,JP_1038,"110,000.00",0.15
2733,100732,d005,KSETO3,JP_1038,"110,000.00",0.15
2367,100733,d005,KSETO3,JP_1037,"80,000.00",0.15
2734,100734,d005,KSETO3,JP_1038,"110,000.00",0.15
2735,100735,d005,KSETO3,JP_1038,"110,000.00",0.15
400,100736,d004,KSETO3,JP_1029,"85,000.00",0.15
1699,100737,d001,KSETO3,JP_1005,"50,000.00",0.15
401,100738,d004,KSETO3,JP_1029,"85,000.00",0.15
823,100739,d002,KSETO3,JP_1016,"70,000.00",0.15
824,100740,d002,KSETO3,JP_1016,"70,000.00",0.15
2736,100741,d005,KSETO3,JP_1038,"110,000.00",0.15
2737,100742,d005,KSETO3,JP_1038,"110,000.00",0.15
3717,100743,d005,2Q35MD,JP_1039,"200,000.00",0.2
825,100744,d002,KSETO3,JP_1016,"70,000.00",0.15
826,100745,d002,KSETO3,JP_1016,"70,000.00",0.15
2738,100746,d005,KSETO3,JP_1038,"110,000.00",0.15
2739,100747,d005,KSETO3,JP_1038,"110,000.00",0.15
2740,100748,d005,KSETO3,JP_1038,"110,000.00",0.15
3718,100749,d005,2Q35MD,JP_1039,"200,000.00",0.2
402,100750,d004,KSETO3,JP_1029,"85,000.00",0.15
1536,100751,d004,ZO9DQZ,JP_1032,"120,000.00",0.2
2741,100752,d005,KSETO3,JP_1038,"110,000.00",0.15
3719,100753,d005,2Q35MD,JP_1039,"200,000.00",0.2
2742,100754,d005,KSETO3,JP_1038,"110,000.00",0.15
827,100755,d002,KSETO3,JP_1016,"70,000.00",0.15
1935,100756,d002,ZO9DQZ,JP_1019,"85,000.00",0.2
2368,100757,d005,KSETO3,JP_1037,"80,000.00",0.15
2743,100758,d005,KSETO3,JP_1038,"110,000.00",0.15
125,100759,d002,KSETO3,JP_1015,"55,000.00",0.15
44,100760,d003,KSETO3,JP_1022,"75,000.00",0.15
1700,100761,d001,KSETO3,JP_1005,"50,000.00",0.15
828,100762,d002,KSETO3,JP_1016,"70,000.00",0.15
1781,100763,d002,9OLSAT,JP_1018,,0.15
4021,100764,d005,9OLSAT,JP_1040,"140,000.00",0.15
3720,100765,d005,2Q35MD,JP_1039,"200,000.00",0.2
4512,100766,d005,FFK1HB,JP_1041,"325,000.00",0.3
403,100767,d004,KSETO3,JP_1029,"85,000.00",0.15
1357,100768,d004,2Q35MD,JP_1030,"175,000.00",0.2
2744,100769,d005,KSETO3,JP_1038,"110,000.00",0.15
4720,100770,d001,FFK1HB,JP_1012,"225,000.00",0.3
829,100771,d002,KSETO3,JP_1016,"70,000.00",0.15
830,100772,d002,KSETO3,JP_1016,"70,000.00",0.15
1488,100773,d001,KSETO3,JP_1002,"65,000.00",0.15
831,100774,d002,KSETO3,JP_1016,"70,000.00",0.15
126,100775,d002,KSETO3,JP_1015,"55,000.00",0.15
2369,100776,d005,KSETO3,JP_1037,"80,000.00",0.15
127,100777,d002,KSETO3,JP_1015,"55,000.00",0.15
1701,100778,d001,KSETO3,JP_1005,"50,000.00",0.15
1414,100779,d004,ZO9DQZ,JP_1031,"140,000.00",0.2
4336,100780,d004,6O0MT2,JP_1035,"75,000.00",0.1
2745,100781,d005,KSETO3,JP_1038,"110,000.00",0.15
2746,100782,d005,KSETO3,JP_1038,"110,000.00",0.15
4513,100783,d005,FFK1HB,JP_1041,"325,000.00",0.3
4022,100784,d005,9OLSAT,JP_1040,"140,000.00",0.15
2747,100785,d005,KSETO3,JP_1038,"110,000.00",0.15
2748,100786,d005,KSETO3,JP_1038,"110,000.00",0.15
1415,100787,d004,ZO9DQZ,JP_1031,"140,000.00",0.2
1936,100788,d002,ZO9DQZ,JP_1019,"85,000.00",0.2
832,100789,d002,KSETO3,JP_1016,"70,000.00",0.15
833,100790,d002,KSETO3,JP_1016,"70,000.00",0.15
2749,100791,d005,KSETO3,JP_1038,"110,000.00",0.15
2750,100792,d005,KSETO3,JP_1038,"110,000.00",0.15
1358,100793,d004,2Q35MD,JP_1030,"175,000.00",0.2
834,100794,d002,KSETO3,JP_1016,"70,000.00",0.15
3583,100795,d001,KSETO3,JP_1008,"55,000.00",0.15
835,100796,d002,KSETO3,JP_1016,"70,000.00",0.15
404,100797,d004,KSETO3,JP_1029,"85,000.00",0.15
4023,100798,d005,9OLSAT,JP_1040,"140,000.00",0.15
2751,100799,d005,KSETO3,JP_1038,"110,000.00",0.15
2752,100800,d005,KSETO3,JP_1038,"110,000.00",0.15
4585,100801,d003,6O0MT2,JP_1025,"120,000.00",0.1
2753,100802,d005,KSETO3,JP_1038,"110,000.00",0.15
3584,100803,d001,KSETO3,JP_1008,"55,000.00",0.15
128,100804,d002,KSETO3,JP_1015,"55,000.00",0.15
2194,100805,d003,KSETO3,JP_1023,"70,000.00",0.15
2754,100806,d005,KSETO3,JP_1038,"110,000.00",0.15
2755,100807,d005,KSETO3,JP_1038,"110,000.00",0.15
4514,100808,d005,FFK1HB,JP_1041,"325,000.00",0.3
3721,100809,d005,2Q35MD,JP_1039,"200,000.00",0.2
836,100810,d002,KSETO3,JP_1016,"70,000.00",0.15
405,100811,d004,KSETO3,JP_1029,"85,000.00",0.15
1937,100812,d002,ZO9DQZ,JP_1019,"85,000.00",0.2
4660,100813,d003,FFK1HB,JP_1026,"250,000.00",0.3
4515,100814,d005,FFK1HB,JP_1041,"325,000.00",0.3
3722,100815,d005,2Q35MD,JP_1039,"200,000.00",0.2
4586,100816,d003,6O0MT2,JP_1025,"120,000.00",0.1
2756,100817,d005,KSETO3,JP_1038,"110,000.00",0.15
129,100818,d002,KSETO3,JP_1015,"55,000.00",0.15
2757,100819,d005,KSETO3,JP_1038,"110,000.00",0.15
4024,100820,d005,9OLSAT,JP_1040,"140,000.00",0.15
4740,100821,d002,2Q35MD,JP_1021,"160,000.00",0.2
2195,100822,d003,KSETO3,JP_1023,"70,000.00",0.15
837,100823,d002,KSETO3,JP_1016,"70,000.00",0.15
3723,100824,d005,2Q35MD,JP_1039,"200,000.00",0.2
4025,100825,d005,9OLSAT,JP_1040,"140,000.00",0.15
3724,100826,d005,2Q35MD,JP_1039,"200,000.00",0.2
2758,100827,d005,KSETO3,JP_1038,"110,000.00",0.15
838,100828,d002,KSETO3,JP_1016,"70,000.00",0.15
1537,100829,d004,ZO9DQZ,JP_1032,"120,000.00",0.2
839,100830,d002,KSETO3,JP_1016,"70,000.00",0.15
3585,100831,d001,KSETO3,JP_1008,"55,000.00",0.15
2759,100832,d005,KSETO3,JP_1038,"110,000.00",0.15
406,100833,d004,KSETO3,JP_1029,"85,000.00",0.15
840,100834,d002,KSETO3,JP_1016,"70,000.00",0.15
1782,100835,d002,9OLSAT,JP_1018,,0.15
130,100836,d002,KSETO3,JP_1015,"55,000.00",0.15
2760,100837,d005,KSETO3,JP_1038,"110,000.00",0.15
3725,100838,d005,2Q35MD,JP_1039,"200,000.00",0.2
1660,100839,d001,KSETO3,JP_1004,"70,000.00",0.15
131,100840,d002,KSETO3,JP_1015,"55,000.00",0.15
2761,100841,d005,KSETO3,JP_1038,"110,000.00",0.15
3726,100842,d005,2Q35MD,JP_1039,"200,000.00",0.2
4587,100843,d003,6O0MT2,JP_1025,"120,000.00",0.1
132,100844,d002,KSETO3,JP_1015,"55,000.00",0.15
841,100845,d002,KSETO3,JP_1016,"70,000.00",0.15
2762,100846,d005,KSETO3,JP_1038,"110,000.00",0.15
2763,100847,d005,KSETO3,JP_1038,"110,000.00",0.15
2764,100848,d005,KSETO3,JP_1038,"110,000.00",0.15
2196,100849,d003,KSETO3,JP_1023,"70,000.00",0.15
4870,100850,d001,KSETO3,JP_1014,"65,000.00",0.15
2765,100851,d005,KSETO3,JP_1038,"110,000.00",0.15
2766,100852,d005,KSETO3,JP_1038,"110,000.00",0.15
1538,100853,d004,ZO9DQZ,JP_1032,"120,000.00",0.2
2498,100854,d002,KSETO3,JP_1020,"80,000.00",0.15
4588,100855,d003,6O0MT2,JP_1025,"120,000.00",0.1
407,100856,d004,KSETO3,JP_1029,"85,000.00",0.15
3586,100857,d001,KSETO3,JP_1008,"55,000.00",0.15
842,100858,d002,KSETO3,JP_1016,"70,000.00",0.15
1938,100859,d002,ZO9DQZ,JP_1019,"85,000.00",0.2
4337,100860,d004,6O0MT2,JP_1035,"75,000.00",0.1
408,100861,d004,KSETO3,JP_1029,"85,000.00",0.15
4026,100862,d005,9OLSAT,JP_1040,"140,000.00",0.15
4027,100863,d005,9OLSAT,JP_1040,"140,000.00",0.15
1939,100864,d002,ZO9DQZ,JP_1019,"85,000.00",0.2
2767,100865,d005,KSETO3,JP_1038,"110,000.00",0.15
2768,100866,d005,KSETO3,JP_1038,"110,000.00",0.15
843,100867,d002,KSETO3,JP_1016,"70,000.00",0.15
133,100868,d002,KSETO3,JP_1015,"55,000.00",0.15
